,Unnamed: 0,flare_id,tstart,tpeak,tend,peak_flux,BG_flux,flux_int,ratio,flux_int_corrected,delta_flux,fclass_simple,fclass_full,abs_class_simple,abs_class_full,flare_x,flare_y,Lon [Helioprojective],Lat [Helioprojective],Lon [Heliographic],Lat [Heliographic]
81,215366,2023--414,2023-01-10 22:39:00,2023-01-10 22:47:00,2023-01-10 23:02:00,0.0001063301,2.0148e-06,0.0005371117,52.3780604752,0.0004927852,0.0001043,X,X1.0,X,X1.0,708.9958445787202,2665.974726514677,-808.541619646363,371.6173151133496,-61.94770907046984,20.454150316053607
82,217465,2023--1752,2023-02-11 15:40:00,2023-02-11 15:48:00,2023-02-11 16:28:00,0.0001164681,3.9211000000000005e-06,0.0010819389,29.6162407043,0.0008976479,0.0001125355,X,X1.1,X,X1.1,997.4496098991204,1984.8306167072503,-634.4346713658888,-36.95796596873147,-40.92519354113324,-7.205554635909306
83,217905,2023--2034,2023-02-17 19:07:00,2023-02-17 20:16:00,2023-02-18 00:44:00,0.0002280389,1.4935e-06,0.0153613723,152.6012537401,0.0148595573,0.0002265445,X,X2.2,X,X2.2,708.2267220064454,2777.406336519812,-808.0502260900103,438.3041489329406,-65.44809711414024,24.06218501618411
84,218983,2023--2735,2023-03-03 17:39:00,2023-03-03 17:52:00,2023-03-03 19:07:00,0.0002071498,1.8222e-06,0.0035718255,113.380892974,0.003413293,0.0002053227,X,X2.0,X,X2.0,3515.721062952004,2654.280530117208,875.1939383569202,364.77930295522935,74.33725738125337,20.315180334038313
85,220319,2023--3688,2023-03-29 02:25:00,2023-03-29 02:33:00,2023-03-29 03:31:00,0.00012714,2.7445e-06,0.0016500896,46.2096107181,0.0014716954,0.0001243886,X,X1.2,X,X1.2,3353.9613654723066,1564.7330972500872,779.2025302684425,-289.0928025174948,59.95597560513511,-20.927691654598938
86,225504,2023--7195,2023-06-20 16:47:00,2023-06-20 17:09:00,2023-06-20 18:05:00,0.000108389,5.6311e-06,0.0031324785,18.8261146182,0.002698881,0.0001026316,X,X1.0,X,X1.0,3417.6064187598954,1461.7656082844794,818.6945244830448,-352.22633809436087,68.24127083754114,-21.266142282771078
87,226423,2023--7806,2023-07-02 22:53:00,2023-07-02 23:14:00,2023-07-02 23:17:00,0.0001065041,3.3627e-06,0.0009636819,31.5000954283,0.0008863402,0.000103123,X,X1.0,X,X1.0,3362.194357314906,2436.593158902678,785.0591519807521,231.99740168567644,59.52921459585764,15.74533183218661
88,228998,2023--9390,2023-08-05 21:24:00,2023-08-05 22:21:00,2023-08-06 00:09:00,0.0001617468,2.1561e-06,0.0074613999,74.8083532909,0.007107805,0.0001595847,X,X1.5,X,X1.6,3561.4945985988093,2385.5455518480057,904.8254026633824,201.22077361596286,79.23119045271382,13.476768778268276
89,229118,2023--9471,2023-08-07 20:30:00,2023-08-07 20:46:00,2023-08-07 20:58:00,0.0001495281,7.4595e-06,0.0024841393,20.0425073241,0.0022827315,0.0001420676,X,X1.4,X,X1.4,3489.529644276195,2514.1326832803147,861.4740275952697,278.53998589512236,73.90605988536022,18.91642131633085
90,236529,2023--14560,2023-12-14 16:47:00,2023-12-14 17:02:00,2023-12-14 19:25:00,0.0002842614,4.723e-06,0.0076823323,59.292911265,0.0069408198,0.0002794672,X,X2.7,X,X2.8,3299.4741850070773,2184.289796346653,745.2937257410453,83.10003963192705,49.85182615420612,4.364977662769068
91,237648,2023--15315,2023-12-31 21:36:00,2023-12-31 21:42:00,2023-12-31 21:43:00,0.0001518704,1.8628e-06,0.0003732935,80.0023557627,0.0003621168,0.000149972,X,X1.4,X,X1.5,483.2147914905698,2221.90972183687,-943.0319095726591,105.23484010203333,-75.79789804768711,5.4700055787325494
92,237649,2023--15315,2023-12-31 21:43:00,2023-12-31 21:55:00,2023-12-31 22:17:00,0.0004957615,0.0001501851,0.0099185918,3.2825863545,0.0049624848,0.0003447338,X,X3.4,X,X4.9,470.2303368233911,2153.8203794986384,-950.802019715542,64.41367808480405,-77.03527480680361,3.1261451658125647
93,240549,2024--1837,2024-02-09 12:53:00,2024-02-09 13:14:00,2024-02-09 16:08:00,0.0003346424,1.5647e-06,0.0120042275,212.5326669571,0.0117006837,0.0003330679,X,X3.3,X,X3.3,3360.88051764393,1058.2632115302488,782.261762143272,-592.0583032256529,,
94,241044,2024--2143,2024-02-16 06:42:00,2024-02-16 06:53:00,2024-02-16 07:14:00,0.0002534071,2.2942e-06,0.0016179302,110.155853354,0.001546809,0.0002511066,X,X2.5,X,X2.5,3557.8434688082693,1490.4131221518155,901.362356546746,-333.12924678278966,83.37657681916745,-20.987793269557997
95,241394,2024--2392,2024-02-21 22:52:00,2024-02-21 23:07:00,2024-02-21 23:58:00,0.0001876342,2.9348000000000003e-06,0.0022367295,63.5491472621,0.0020459668,0.0001846816,X,X1.8,X,X1.8,1089.0458455399194,2644.8204743634037,-579.2807098156773,358.5730717910619,-38.26828721008923,16.11218710951793
96,241413,2024--2403,2024-02-22 06:17:00,2024-02-22 06:32:00,2024-02-22 07:47:00,0.0001685018,1.6995e-06,0.0027655131,99.1063028098,0.0026142576,0.0001668015,X,X1.6,X,X1.6,1169.9274597844444,2639.241535257846,-530.8852797260042,355.1319880166316,-34.494778329207804,15.618035213503443
97,243152,2024--3602,2024-03-23 00:54:00,2024-03-23 01:33:00,2024-03-23 01:45:00,0.0001107136,4.841e-06,0.0028533935,22.7945964196,0.0026113456,0.0001058566,X,X1.0,X,X1.1,1795.6877119784515,2814.554889851124,-155.12554677273147,459.88078069680626,-9.94987334716842,21.56643219455841
98,245968,2024--5400,2024-05-03 02:11:00,2024-05-03 02:22:00,2024-05-03 02:58:00,0.0001642866,2.3872e-06,0.0014540122,68.124948814,0.0013441988,0.000161875,X,X1.6,X,X1.6,1885.3469424843468,2915.61510087601,-100.47862298577093,519.5601356292009,-6.923023236593053,29.033343981046862
99,246154,2024--5507,2024-05-05 05:47:00,2024-05-05 06:01:00,2024-05-05 06:38:00,0.0001308642,5.4612e-06,0.0016205258,23.8707388133,0.0013474682,0.000125382,X,X1.2,X,X1.3,2647.3894638645806,2826.1647231349725,356.5126851531833,466.0968233571226,24.5118712265613,25.865395230815693
100,246169,2024--5515,2024-05-05 11:41:00,2024-05-05 11:54:00,2024-05-05 12:49:00,0.0001279757,7.6239e-06,0.0034790029,16.6831738717,0.0029682017,0.0001203047,X,X1.2,X,X1.2,1651.4890968639695,1591.4927892230066,-240.4021503496915,-274.2406340616611,-15.54173429569903,-20.23049112443843
101,246221,2024--5540,2024-05-06 05:38:00,2024-05-06 06:35:00,2024-05-06 07:21:00,0.0004474056,1.11753e-05,0.0118953043,39.9908077711,0.0107554243,0.0004362179,X,X4.3,X,X4.4,2834.95799812756,2801.3076108355717,469.17139362008174,451.1108396457415,32.909977558851004,25.21012359908047
102,246376,2024--5630,2024-05-08 01:32:00,2024-05-08 01:41:00,2024-05-08 02:00:00,0.0001070827,5.1414e-06,0.0009806074,20.7255193905,0.0008417888,0.000101916,X,X1.0,X,X1.0,3321.538253193378,2756.232585631556,760.9760384833187,423.9985369545298,61.674337809755535,24.851495125548517
103,246476,2024--5682,2024-05-09 08:45:00,2024-05-09 09:13:00,2024-05-09 10:39:00,0.0002229644,1.97551e-05,0.0104177101,11.219481942,0.0081853833,0.0002030914,X,X2.0,X,X2.2,2677.250949303761,1505.2687011287237,374.6163721774366,-325.92482191752737,25.241297151532347,-22.93059369152866
104,246501,2024--5697,2024-05-09 17:23:00,2024-05-09 17:44:00,2024-05-09 18:38:00,0.000111235,7.2127e-06,0.0036824253,15.3687933637,0.0031486859,0.0001039973,X,X1.0,X,X1.1,2789.225925999633,1743.0003117806657,441.2771522289692,-183.44619302640058,28.457513524619635,-13.934790884514406
105,246557,2024--5725,2024-05-10 06:27:00,2024-05-10 06:54:00,2024-05-10 07:39:00,0.0003939139,1.29847e-05,0.0097734537,30.2360338478,0.0088515399,0.0003808859,X,X3.8,X,X3.9,2928.466650299182,1696.559481341068,524.258210268581,-211.2891135480985,34.76170123858162,-15.403570100066602
106,246626,2024--5766,2024-05-11 01:10:00,2024-05-11 01:23:00,2024-05-11 03:15:00,0.0005833972,9.8008e-06,0.0168761288,59.2881766776,0.0156608289,0.0005735572,X,X5.7,X,X5.8,3103.4069820949985,1566.441772324598,629.0054552937298,-289.30194036653495,44.54916336473576,-19.879907893744626
107,246658,2024--5786,2024-05-11 11:11:00,2024-05-11 11:44:00,2024-05-11 12:36:00,0.000152135,9.9729e-06,0.005605646,15.2077628715,0.0047679206,0.0001421312,X,X1.4,X,X1.5,3323.8933035462906,1604.878676292456,761.0448403919199,-266.0971916931531,57.13327419566456,-17.890899322279537
108,246896,2024--5913,2024-05-14 02:03:00,2024-05-14 02:09:00,2024-05-14 03:00:00,0.0001704183,1.7589700000000002e-05,0.0032752027,9.5953392157,0.0022901806,0.0001526578,X,X1.5,X,X1.7,3601.427034396836,1582.055163051463,929.085286716037,-279.9609936873384,,
109,246927,2024--5933,2024-05-14 12:40:00,2024-05-14 12:55:00,2024-05-14 13:36:00,0.0001237806,7.6433e-06,0.0022980612,16.1741385817,0.0018776816,0.0001161276,X,X1.1,X,X1.2,3571.442605274716,1557.7433123528492,911.2296501236743,-294.378680563721,,
110,246936,2024--5938,2024-05-14 16:41:00,2024-05-14 16:51:00,2024-05-14 17:25:00,0.0008706241,5.0106e-06,0.0113332252,173.3463510065,0.0111177705,0.0008656016,X,X8.6,X,X8.7,3568.432580095772,1608.7255490440068,909.6120953496072,-263.79272090063085,86.22867664013572,-16.319301300986773
111,246972,2024--5960,2024-05-15 08:18:00,2024-05-15 08:37:00,2024-05-15 09:50:00,0.0003448018,8.7241e-06,0.0089014284,38.2504134597,0.0081075398,0.0003357875,X,X3.3,X,X3.4,3571.4882540185595,1560.8228054378096,911.1229908768499,-292.6555042596343,,
112,246980,2024--5964,2024-05-15 14:20:00,2024-05-15 14:38:00,2024-05-15 15:26:00,0.0002956562,3.1678200000000004e-05,0.0080982711,9.2646137414,0.0060391851,0.0002637438,X,X2.6,X,X2.9,3574.8992615736365,1404.7720132096397,912.8083982230767,-386.1380452543789,,
113,247811,2024--6484,2024-05-27 06:40:00,2024-05-27 07:08:00,2024-05-27 10:15:00,0.0002868652,2.2646e-06,0.010504448,126.4514496065,0.0100198187,0.0002845966,X,X2.8,X,X2.8,541.0236456534926,1586.8650932061032,-905.65875186841,-277.7020059157317,,
114,247982,2024--6579,2024-05-29 13:31:00,2024-05-29 14:37:00,2024-05-29 14:38:00,0.0001431976,6.085e-06,0.0023494455,23.4257794972,0.0019478328,0.0001370847,X,X1.3,X,X1.4,695.6876476607424,1584.5660535339184,-813.1797823240049,-279.04833728676135,-64.00937279328855,-17.52078744262877
115,248164,2024--6682,2024-05-31 21:52:00,2024-05-31 22:03:00,2024-05-31 22:59:00,0.0001172413,2.4741e-06,0.0013949911,47.2455341633,0.0012317023,0.0001147597,X,X1.1,X,X1.1,1224.7224701760936,1569.315423990009,-495.43585971253924,-288.0008340639896,-33.30373196788355,-18.194184564599393
116,248191,2024--6700,2024-06-01 08:35:00,2024-06-01 08:48:00,2024-06-01 10:19:00,0.0001414059,4.6512000000000005e-06,0.0030258281,30.271669277,0.0025467539,0.0001367347,X,X1.3,X,X1.4,1366.708744108858,1570.739762564606,-410.55031832354143,-287.23166667734387,-27.04782386164277,-18.127663077461058
117,248857,2024--7098,2024-06-10 11:03:00,2024-06-10 11:08:00,2024-06-10 11:31:00,0.0001537155,5.24039e-05,0.0025666987,2.9235946051,0.0011517926,0.0001011379,X,X1.0,X,X1.5,3587.1521282150843,1558.461033676841,920.4719489363264,-294.2254482262424,,
118,251349,2024--8639,2024-07-14 02:23:00,2024-07-14 02:34:00,2024-07-14 02:42:00,0.0001261304,4.7431e-06,0.0010240049,26.2050337908,0.0009386297,0.0001213172,X,X1.2,X,X1.2,3082.9082698812654,1605.4916514060428,618.4047517395339,-266.2666722479236,42.10392818011021,-13.17785274665908
119,251556,2024--8760,2024-07-16 13:11:00,2024-07-16 13:26:00,2024-07-16 15:01:00,0.0001978357,4.5575e-06,0.0044750463,43.0544005149,0.0039782769,0.0001932407,X,X1.9,X,X1.9,3598.410515143442,1952.5668443891227,927.5460728661717,-58.09424400537348,79.33031704648407,-2.701271024151263
120,252490,2024--9340,2024-07-29 02:31:00,2024-07-29 02:37:00,2024-07-29 03:06:00,0.000155206,3.9265e-06,0.0015502465,39.2439234275,0.0014167472,0.0001512511,X,X1.5,X,X1.5,1656.8465295052897,1690.045122700324,-237.01227141171694,-215.9933320324871,-14.60821664932405,-7.746048139487637
121,253137,2024--9697,2024-08-05 13:24:00,2024-08-05 13:40:00,2024-08-05 15:18:00,0.0001717217,3.2832e-06,0.0051536834,52.2408158516,0.0047826775,0.0001684346,X,X1.6,X,X1.7,3610.0093685550046,1778.5515160823204,935.7388752781361,-162.67929302840815,,
122,253138,2024--9697,2024-08-05 15:18:00,2024-08-05 15:27:00,2024-08-05 15:37:00,0.0001161862,9.402e-06,0.0007189711,12.2816466046,0.0005497359,0.000106726,X,X1.0,X,X1.1,745.3798580829464,1676.1494121407734,-781.351293342188,-224.57451806691313,-56.878750510393445,-10.405607140850044
123,253389,2024--9839,2024-08-08 18:58:00,2024-08-08 19:35:00,2024-08-08 21:08:00,0.0001293662,4.3410000000000005e-06,0.0051538701,29.7671780266,0.0045938858,0.0001250203,X,X1.2,X,X1.2,2628.574222326484,1772.7932862029854,345.31339967074564,-165.9669645157483,21.357822485823878,-4.1745522723031145
124,253918,2024--10127,2024-08-14 06:00:00,2024-08-14 06:40:00,2024-08-14 08:14:00,0.0001103432,7.007300000000001e-06,0.0055424924,15.7245283974,0.0046105207,0.0001033259,X,X1.0,X,X1.1,1946.570899206885,2201.301462429705,-62.80865443497896,90.92892697499316,-3.875718514588698,12.084959246364944
125,256254,2024--11566,2024-09-12 09:31:00,2024-09-12 09:43:00,2024-09-12 10:21:00,0.000129051,5.4205e-06,0.0019284203,23.70236593,0.0016628168,0.0001236063,X,X1.2,X,X1.2,1526.7302539832865,1738.9009186795574,-315.6836773259565,-185.75929052417126,-19.302355384043096,-4.375122410299394
126,256382,2024--11641,2024-09-14 15:13:00,2024-09-14 15:29:00,2024-09-14 18:45:00,0.0004490114,3.7712e-06,0.0168595275,118.5203701384,0.0160638137,0.0004452229,X,X4.4,X,X4.4,738.389636129642,1437.3256873469838,-788.7032266049646,-366.7085982959003,-60.83321410375402,-19.171640323245917
127,257480,2024--12396,2024-10-01 21:58:00,2024-10-01 22:20:00,2024-10-02 00:08:00,0.0007078377,6.7251e-06,0.0134762163,105.178898507,0.0126086767,0.0007011079,X,X7.0,X,X7.0,1612.062879726484,1539.758472895979,-264.833073714748,-304.780841594892,-16.34252364617396,-12.052712714328335
128,257631,2024--12486,2024-10-03 12:08:00,2024-10-03 12:18:00,2024-10-03 13:04:00,0.0008963674,9.1174e-06,0.0104449234,96.8570008188,0.009943468,0.0008871129,X,X8.8,X,X8.9,2189.5294522789604,1594.9984878739922,82.15618816819575,-271.5474590057473,4.9791046577554665,-9.818364926718472
129,258040,2024--12720,2024-10-07 19:02:00,2024-10-07 19:13:00,2024-10-07 19:49:00,0.0002171944,1.08442e-05,0.0054076838,19.9410727162,0.0049088502,0.0002063026,X,X2.0,X,X2.1,3351.902474775611,1533.460718043949,778.6506994607996,-308.0938646948115,56.97172927987205,-15.2740535272724
130,258122,2024--12772,2024-10-09 01:21:00,2024-10-09 01:56:00,2024-10-09 05:20:00,0.00018258,3.2256e-06,0.0138882034,56.4722330271,0.0131205009,0.0001793469,X,X1.7,X,X1.8,2184.813532277324,2221.090099383936,78.19296964923257,104.03522855117798,4.743375334951131,12.436665573369433
131,258151,2024--12790,2024-10-09 15:41:00,2024-10-09 15:47:00,2024-10-09 16:12:00,0.0001420134,4.0222e-06,0.0011350934,35.1872674305,0.0010144259,0.0001379774,X,X1.3,X,X1.4,943.9929961978152,1797.7183591817056,620.919695660272,-140.4962450106094,40.18971361027487,-3.6292351826542912
132,259158,2024--13423,2024-10-24 03:29:00,2024-10-24 03:57:00,2024-10-24 07:06:00,0.0003300104,2.8053e-06,0.0197994396,117.4368472118,0.0191934879,0.0003272003,X,X3.2,X,X3.3,554.7950190102665,1686.759934155501,-899.3406065248419,-216.31479440813075,-71.76057517418741,-11.38449086397242
133,259296,2024--13511,2024-10-26 06:32:00,2024-10-26 07:19:00,2024-10-26 07:25:00,0.0001846318,8.28179e-05,0.0075948439,2.223366924,0.0032883152,0.0001015903,X,X1.0,X,X1.8,742.4932428971598,1773.8627135177342,-786.4576372622978,-164.01275761784643,-54.963676005100524,-6.961590973780161
134,259712,2024--13771,2024-10-31 21:12:00,2024-10-31 21:20:00,2024-10-31 21:41:00,0.0002013779,3.65898e-05,0.0030093817,5.2397696044,0.0019848665,0.0001629453,X,X1.6,X,X2.0,1295.0391019047377,2447.053938286125,-456.2232091180049,239.85051524888308,-29.64201442884604,18.123628964880893
135,260209,2024--14066,2024-11-06 13:35:00,2024-11-06 13:40:00,2024-11-06 14:07:00,0.0002369563,1.40007e-05,0.0018717541,16.799586739,0.001437733,0.0002228514,X,X2.2,X,X2.3,1667.1886571575908,1832.4001105788911,-232.87903388869017,-128.55715436731614,-13.87024169214152,-3.9287371971679614
136,262410,2024--15492,2024-12-08 08:50:00,2024-12-08 09:06:00,2024-12-08 09:36:00,0.0002265827,2.6985e-06,0.0016300813,83.8988129632,0.0015086502,0.000223882,X,X2.2,X,X2.2,3384.6811435401933,1770.063842931758,796.3297339157667,-165.2829970202762,55.85117203980728,-9.795105285578533
137,264186,2024--16608,2024-12-30 04:01:00,2024-12-30 04:14:00,2024-12-30 04:28:00,0.0001611624,3.708e-06,0.0021475398,43.1562408369,0.0020511321,0.0001574281,X,X1.5,X,X1.6,3133.626648173339,2426.1672460649816,645.9945657244883,228.3735250131357,42.30115739883952,11.410923384199394
